Instruction,Gold Standard Response (Tunisian Arabic)
"اكتب ملخّص قصير ومكثّف للورقة بالاعتماد على الملخّص متاعها.
الإدخال:
Few-shot learning (إف إس إل) هو خطوة مهمّة للمستقبل في التعلّم الآلي ويثير اهتمام كبير. في هالبحث، ركّزنا ع مشكلة الإف إس إل في فهم الحوارات، اللي تشمل زوز مهام مترابطين: تحديد النيّة  وتعبئة الخانات . تبيّن إنو فهم الحوارات يتحسّن برشة كي نتعلّمو الزوز مع بعضهم. لكن في سيناريوهات الإف إس إل، التعاون هاذا يصير صعيب: من جهة، قلة الداتا تكبّر صعوبة نمذجة العلاقة بين الزوز، من جهة أخرى كيفاش نتعلّمو مهام متعدّدة مع بعض في الإف إس إل مزال موش واضح برشة. ردًّا ع هالمشكل، قدّمنا FewJoint، أول معيار  خاص بفهم الحوارات المشترك في وضعية الإف إس إل. FewJoint يوفّر كوربوس جديد فيه ٥٩ مجال مختلف من حوارات API صناعي حقيقي، ومنصّة كود باش تسهّل تجارب الإف إس إل، اللي من المتوقّع إنها تحرّك البحث في المجال. زيادة على هذا، لقينا إنو الأداء الضعيف في وضع الإف إس إل ينجم يسبّب تبادل مُشوَّش بين المهمتين ويعطّل التعلّم المشترك. باش نعالجو الموضوع، وجّهنا السلوت  بمعطيات صريحة عن النيّة واستعملنا آلية ""ترست جايتينغ"" جديدة باش نصدّو معلومات النيّة اللي ما فيهاش ثقة كافية ونضمن مشاركة بجودة عالية. زيادة على هذا، استعملنا إستراتيجية ""ربتايل""  في الميتا-ليرننغ باش نضمن تعميم أحسن في الدومينات اللي ماشفناهمش وقت الإف إس إل. في التجارب، الطريقة المقترحة حسّنت النتائج بوضوح ع داتاستين ووصلت لأحسن أداء جديد .",الورقة تقدّم FewJoint، معيار جديد لـ فهم الحوارات في وضعية Few-shot Learning. تشمل مهام تحديد النية وتعبئة الخانات في نفس الوقت، وتواجه تحديات بسبب قلّة الداتا. الباحثين يقترحوا طريقة جديدة توظّف attention filtering وmeta-learning باش تحسّن الأداء، مع تقديم داتا ومنصة جديدة تدعم البحوث القادمة.
"باش تكتب نوتيشن ABC (أ بي سي) لاغنية معطاة اسمها ""ذا ساوث ويند"" 
الإدخال:
ذا ساوث ويند","X:1
T:The South Wind
M:6/8
L:1/8
K:G
D | G3 GAB | A3 AGF | G3 EFG | A3 A2 D |
..."
"صنّف المجلة حسب محتواها في وحدة من التصنيفات: سياسة، أخبار الترفيه
، أخبار التكنولوجيا
، أخبار الأعمال
، الأبوة والأمومة والأطفال، الصحة والشفاء، الطبخ، الطعام والنبيذ، الفنون والأدب.
الإدخال: Inc.",أخبار الأعمال 
"قرّر إذا الإيميل المعطى يتبع قسم البروموشنز ولا السوشيال.
الإدخال:
العنوان: عندك دعوة
نص الرسالة: أهلا، نحب نضمّك لشبكتي في لينكدإن.",سوشيال – لأنو فيه دعوة شخصية للينكدإن، مش عرض ترويجي أو تخفيض.
"عندو قصة فيلم مفسّرة ببرشة إيموجيز. لازمك تتوقع اسم الفيلم حسب الإيموجيات.
الإدخال:🧙‍♂️🚪📚🦅⚡",Harry Potter (هاري بوتر)
"اخترع فكرة جديدة لسيناريو فيلم مشوّق، وحُط عنوان وملخص القصة.
الإدخال:
",بعد ما يفيق شاب في جبل معزول بلا أي وسيلة اتصال، يكتشف إن العالم اللي يعرفه تغيّر بالكامل. كل شي متصّل بالشبكة، وهو الوحيد المقطوع عنها… لكن الشي هذا مش صدفة. كل خطوة يقرب فيها من الحقيقة، تخلّي الخطر يقرب منو أكثر.
"بدّل الضمير من المتكلّم للغايب في الجملة المعطاة مع المحافظة ع المعنى، وتنجم تصيغها بطريقة أحسن.
الإدخال:
نجمنا نزيدو في كمية المخزون لي عنا من نفس المورد عاد قللنا المخاطر لي عنا",جمو يزيدو في كمية المخزون اللي عندهم من نفس المورد، وبهكا قلّو المخاطر اللي يواجهوها
"طبّق قواعد الكابيتاليزيشن اللي كل حرف ثاني يتبدّل بين صغير وكبير.
الإدخال:
الدليل: كل حرف ثاني يتبدّل بين lower case وupper case.
الجملة: عنكبوتا كبيرا سادا الثنية.",فماش caps  في العربي
"أوجد تكرير حرف باستعمال مترادفات كلمات في الجملة المعطاة.
الإدخال:
رامي يلبش شابو كل نهار","تكرير حرف الشا ""ش"" → ""يلبس قبعة"" بدال ""يلبش شابو"""
"حوّل الوصف المكتوب للغة طبيعية إلى أمر في باش.
الإدخال:
اقرا اول 10 سطورا من ""ف""","head -n 10 ف"
"جهّز جدول يحتوي ملخّص معلومات المشاركين في المؤتمر.
الإدخال:
كان فما مؤتمر باش يناقشو كيفاش نحسّنو جودة التعليم في المدارس. المتحدّث الرئيسي هو البروفيسور كرو بيردي (cpurdie@email.com)، حكى ع أهمية وضع مقاييس عالية للطلبة والأساتذة. قال يلزم المدارس تكون أماكن ينجمو الطلبة يتعلّمو فيها ويتحدّو أرواحهم. المتحدّثين الآخرين كانو المعلّم أوليفر مالاشي (oliver@email.com) وولي الأمر كولبي ريس (kolbyreese82@email.com). المعلّم حكى ع لزوم تحضير الأساتذة مليح ولازم تكون عندهم توقّعات عالية من طلبتهم. الولي حكى ع لزوم مشاركة الأولياء في تعليم صغارهم. وكان زادة نقاش ع أهمية التمويل للمدارس.","| الاسم         | البريد الإلكتروني                                       | الدور           | المداخلة الرئيسية            |
| ------------- | ------------------------------------------------------- | --------------- | --------------  |
| كرو بيردي     | [cpurdie@email.com]| المتحدث الرئيسي | أهمية وضع مقاييس عالية للطلبة والأساتذة |
| أوليفر مالاشي | [oliver@email.com]| معلّم             | ضرورة تحضير الأساتذة وتوقعات عالية          |
| كولبي ريس     | [kolbyreese82@email.com] | ولي أمر         | أهمية مشاركة الأولياء في التعليم   |
"
"أعمل قائمة بالمفاهيم اللي لازم الواحد يتعلّمهم قبل ما يوصل للمفهوم المعقّد المذكور.
الإدخال: Deep Learning","الجبر الخطي (Linear Algebra)

الإحصاء والاحتمالات

البرمجة بلغة مثل بايثون

أساسيات تعلم الآلة (Supervised/Unsupervised)

الشبكات العصبونية البسيطة

الانحدار اللوجستي والخطي

التفاضل والتكامل (Gradient Descent)

مبادئ Backpropagation"
"عاود صياغة الجملة اللي تنجّم تكون مبهمة باستعمال عبارات أوضح.
الإدخال:
الدجاجا حاضرا بش تاكل",الدجاجة جاهزة ومطبوخة، تنجم تكلها توّة.
"حلّل الانطباع متاع التغريدة المعطاة وصنّفو: إيجابي، سلبي، ولا محايد.
الإدخال:
""هاذي احسن ورقة غش ولقيتها عندي برشا.""

",إيجابي
"عندك أمر بلغة بايثون، حولّه للروبي.
الإدخال:
print(""Hello World!"")
","puts ""Hello World!"""
"عندك جملة بالمنطق من الدرجة الأولى، ترجمها للغة طبيعية.
الإدخال:
∃x∀y(soldier(x)→general(x,y))",فما واحد، كل ما يكون جندي، يكون هو جنرال بالنسبة لكل الناس
"عندك عبارة بحث (سيرش) ووثيقة (دوكيومنت). صنّف الوثيقة هل هي مناسبة للبحث أو لا.
الإدخال:
البحث: علاش السما زرقا
الوثيقة: الجواب المختصر: ضوء الشمس يوصل للغلاف الجوي للأرض ويتشتت في كل الاتجاهات بفعل الغازات والجزيئات في الهواء. الضوء الأزرق يتشتت أكثر من غيره خاطر يمشي بموجات أقصر وأصغر. وهذا علاش نشوف السما زرقا أكثر الأوقات.","نعم، الوثيقة مناسبة للبحث.
فيها شرح مبني علميًا للسبب اللي يخلي السما زرقا."
"أعمل قائمة بعناوين فرعية للموضوع المَعطى.
الإدخال: نظرية الموسيقى
","النوتة الموسيقية والأساسيات

الإيقاع والزمن

السلالم والمقامات

الهارموني (التناغم)

التكوين الموسيقي

التطبيقات في الموسيقى الحديثة

نظرية الموسيقى الشرقية والغربية"
"لخّص الفيلم بطريقة شوية ""snarky"" في جملة وحدة كي تفسّرو.
الإدخال: The Shining",كاتب يقرّر يرتاح في نزل مهجور… مع عايلتو، شوية أشباح، وبُعد عن البشر يخليو يكتشف إنه ما يحبهمش برشة
"اكتب الكلمات اللي تستجيب للشرط المعطى.
الإدخال: 5 بلدان تبدا بحرف ""س""","سوريا

السودان

السعودية

سويسرا

السويد"
"اعطِ اسم للأكلة المعطاة بالاعتماد ع المكوّنات والتعليمات.
الإدخال:
المكوّنات: 2 علب تونة (5 أونص) من Bumble Bee® Solid White Albacore، مصفّية - 1 أفوكا - 2 معالق كبار صوص سيراشا - 1 معلقة كبيرة ديجون ماستارد - 2 لـ 3 معالق كبار كرفس مقطّع - 2 معالق كبار بصل أحمر مقطّع - 2 بصل أخضر مقطّع - 1 معلقة كبيرة كسبرة خضراء مفرومة - ملح وفلفل حسب الذوق - كوبين كبار من الخضرة الورقية (ليفي قرين ليتوس) - كوب جزر مقطّع رقاق - 4 تورتيّا قمح كامل 10 إنش
التعليمات: في صحن وسط، اهرس التونة مع الأفوكا حتى يندمجوا. زيد بقية المكونات إلى الملح والفلفل، وخلّط مليح. باش تركّب اللفّة، حط في كل تورتيّا نصّ كوب خضرة ورقية، ربع كوب جزر رقاق، واقسم خلطة التونة بين اللفّات. لفّ التورتيّا بإحكام، قطّعها وتمتّع!","لفّة التن الحرا بالأفوكا "
